group_id,group_size,risk,labels,sources,image_ids,distinct_labels,distinct_sources,retained_images
abdcce9da3224bb7,2,contained,potato___early_blight,color,abdcce9da3224bb7 aa6c18c5a35715a5,1,1,1
ac6ed5c5706651aa,2,contained,soybean___healthy,color,ac6ed5c5706651aa 28ad1ee4b2577dc1,1,1,1
ac7c3bfeb4d6c4a5,2,contained,grape___esca_black_measles,color,ac7c3bfeb4d6c4a5 5a7fdc7d62770e7f,1,1,1
ad383808a10bc578,2,contained,blueberry___healthy,color,9c81506a149051d6 ad383808a10bc578,1,1,1
ad64eafa4834bc4e,2,contained,tomato___healthy,color,ad64eafa4834bc4e dce6242df42bf38f,1,1,1
ae89f696e49de30c,2,label_conflict,tomato___target_spot | tomato___tomato_yellow_leaf_curl_virus,color,b2f40c29e507ec7f ae89f696e49de30c,2,1,1
aecfcaa5950c57ff,2,contained,soybean___healthy,color,aecfcaa5950c57ff be2999e25b06866f,1,1,1
b110999381899875,2,contained,cherry_including_sour___powdery_mildew,color,be05dc64542ab963 b110999381899875,1,1,1
b166a7593c713b44,2,contained,orange___haunglongbing_citrus_greening,color,36ed8dd3d2d8e9b7 b166a7593c713b44,1,1,1
b2b5492d77306e5b,2,label_conflict,raspberry___healthy | soybean___healthy,color,d682b3900101009f b2b5492d77306e5b,2,1,1
b2c9e3808e60f9a2,2,contained,strawberry___healthy,color,fb1e94757a40d586 b2c9e3808e60f9a2,1,1,1
b416ef2574935ae1,2,contained,soybean___healthy,color,b416ef2574935ae1 71011e7618ee168f,1,1,1
b4ce509a2646ff2a,2,label_conflict,grape___esca_black_measles | pepper_bell___healthy,color,9fdfd3b81a5ddbbe b4ce509a2646ff2a,2,1,1
b53046a6df33f681,2,contained,tomato___tomato_yellow_leaf_curl_virus,color,71b71e3f5275ac67 b53046a6df33f681,1,1,1
b54ef08de1819ca4,2,contained,orange___haunglongbing_citrus_greening,color,b54ef08de1819ca4 212da3f27d50d901,1,1,1
b585dc2bb627b5ef,2,contained,tomato___tomato_yellow_leaf_curl_virus,color,b585dc2bb627b5ef 3cf458b968aa7767,1,1,1
b629a362dee74733,2,contained,apple___healthy,color,b629a362dee74733 44e1d4d4b4ef94aa,1,1,1
b6519d3896c35848,2,contained,soybean___healthy,color,b6519d3896c35848 1eccf65444740c2e,1,1,1
b698e7ab7394e255,2,label_conflict,pepper_bell___healthy | soybean___healthy,color,b698e7ab7394e255 1e9e3281c5c37b9e,2,1,1
b6af7f9b21604104,2,contained,apple___healthy,color,b6af7f9b21604104 fda1e23cc947c4ff,1,1,1
b6d69018f8605e4e,2,contained,soybean___healthy,color,b6d69018f8605e4e b517bc58f2b3a3f3,1,1,1
b724b36e1b62c505,2,contained,soybean___healthy,color,a3f3aa3214c350a8 b724b36e1b62c505,1,1,1
b818090396d20f8e,2,contained,tomato___tomato_yellow_leaf_curl_virus,color,c4f17de76f87d8ea b818090396d20f8e,1,1,0
b8d8d5296af3023b,2,contained,blueberry___healthy,color,3606b7a05acdab73 b8d8d5296af3023b,1,1,1
b9891d792c5a3e2e,2,contained,soybean___healthy,color,b9891d792c5a3e2e d60487a00179c5b3,1,1,1
ba3fa78a8cec6dae,2,contained,tomato___tomato_yellow_leaf_curl_virus,color,49c3b227714dd80c ba3fa78a8cec6dae,1,1,1
bb8d394f1634922a,2,contained,tomato___tomato_yellow_leaf_curl_virus,color,2fdc83666cf1adac bb8d394f1634922a,1,1,1
bbdd718fd0e4c889,2,contained,soybean___healthy,color,bbdd718fd0e4c889 01263fea82b4ba3c,1,1,1
bc182c0bf0419810,2,contained,cherry_including_sour___powdery_mildew,color,bc182c0bf0419810 8ad859505c69b2a1,1,1,1
bd8a0c5f69c89aae,2,contained,orange___haunglongbing_citrus_greening,color,88000a97da8f0453 bd8a0c5f69c89aae,1,1,1
bf5c1e6625d1d786,2,label_conflict,raspberry___healthy | soybean___healthy,color,a7227a49fc193938 bf5c1e6625d1d786,2,1,1
bfa1934b9d2c1eea,2,contained,soybean___healthy,color,bfa1934b9d2c1eea 084a96a6e0fddcf9,1,1,1
bff6c84567f4cfbe,2,contained,tomato___tomato_yellow_leaf_curl_virus,color,45189189a6f7675a bff6c84567f4cfbe,1,1,1
c090eb305284eb00,2,contained,tomato___healthy,color,945c955e5ef91429 c090eb305284eb00,1,1,1
c130a6451af6d6c6,2,contained,soybean___healthy,color,c130a6451af6d6c6 49e218c3b264996f,1,1,1
c1c432508d4fb71e,2,contained,tomato___tomato_yellow_leaf_curl_virus,color,626b2fd933754926 c1c432508d4fb71e,1,1,1
c1f36e75eaaf0f4b,2,contained,soybean___healthy,color,e5a822a825b45dd4 c1f36e75eaaf0f4b,1,1,1
c2097693a19dc90d,2,label_conflict,soybean___healthy | tomato___leaf_mold,color,c2097693a19dc90d 2247ba5f9ade2124,2,1,1
c220c1f55573d997,2,contained,orange___haunglongbing_citrus_greening,color,4fbd6375c99321d0 c220c1f55573d997,1,1,0
c2377453f64e7d52,2,label_conflict,orange___haunglongbing_citrus_greening | tomato___bacterial_spot,color,19009089be9bae29 c2377453f64e7d52,2,1,1
c265671029c135c1,2,contained,corn_maize___healthy,color,c5560173d407a70d c265671029c135c1,1,1,1
c31f79f9c61291bb,2,contained,squash___powdery_mildew,color,c31f79f9c61291bb 84fcbc013d73d4b2,1,1,1
c332e656047cf9c4,2,contained,soybean___healthy,color,25dd70d1d78d3781 c332e656047cf9c4,1,1,1
c4135f475e555f3a,2,contained,cherry_including_sour___healthy,color,178a65663a39f097 c4135f475e555f3a,1,1,1
c4d64d758bc9f806,2,contained,orange___haunglongbing_citrus_greening,color,242f028210684167 c4d64d758bc9f806,1,1,0
c533b7eb23158565,2,label_conflict,tomato___bacterial_spot | tomato___tomato_yellow_leaf_curl_virus,color,c533b7eb23158565 4ca8d27d9c159287,2,1,1
c66bddf4d43f0abc,2,contained,soybean___healthy,color,03c1bde566080a11 c66bddf4d43f0abc,1,1,1
c77fb7a488aa40b6,2,contained,soybean___healthy,color,c77fb7a488aa40b6 7c8af9d0319e79fa,1,1,1
c7b17ca0f895c006,2,contained,tomato___spider_mites_two_spotted_spider_mite,color,01356e6f5327817e c7b17ca0f895c006,1,1,1
c8bd12bd92e759d4,2,contained,orange___haunglongbing_citrus_greening,color,1f54cf6e8deabddf c8bd12bd92e759d4,1,1,1
c8d83d445c822d7d,2,label_conflict,raspberry___healthy | soybean___healthy,color,8314dffa60456e19 c8d83d445c822d7d,2,1,1
c97e6c86abd78032,2,contained,soybean___healthy,color,1cb84da13f6612f0 c97e6c86abd78032,1,1,1
c9c5f768aaeef462,2,contained,corn_maize___northern_leaf_blight,color,c9c5f768aaeef462 dd61f41ad7a94d45,1,1,1
ca6ea21fbe6feac1,2,contained,grape___esca_black_measles,color,ca6ea21fbe6feac1 721226e296037d13,1,1,1
ca96980ec565996e,2,contained,orange___haunglongbing_citrus_greening,color,13789d2519e70237 ca96980ec565996e,1,1,1
cc68e6c74c10c7da,2,label_conflict,cherry_including_sour___healthy | soybean___healthy,color,e60945a5c53c6ebd cc68e6c74c10c7da,2,1,1
cd2ee4a697881f07,2,label_conflict,pepper_bell___healthy | soybean___healthy,color,cd2ee4a697881f07 f36c395dfba2db6d,2,1,1
cd5111b39cd5bf12,2,contained,tomato___tomato_yellow_leaf_curl_virus,color,4f96d957fb6928d0 cd5111b39cd5bf12,1,1,0
ce069228f45ead51,2,contained,blueberry___healthy,color,ce069228f45ead51 daa979294154b65b,1,1,1
ce3c240bcb85073a,2,label_conflict,pepper_bell___bacterial_spot | raspberry___healthy,color,9e676de6e3b7be9a ce3c240bcb85073a,2,1,1
d088f22e0b584a88,2,contained,soybean___healthy,color,2a8d2a52c9ea474b d088f22e0b584a88,1,1,1
d0bdfab7e0711c2e,2,contained,cherry_including_sour___powdery_mildew,color,d0bdfab7e0711c2e 32a40c448b75439d,1,1,1
d19e28c82b176234,2,contained,soybean___healthy,color,d19e28c82b176234 98c9bce61a29b662,1,1,1
d212bf4542d01a3d,2,contained,tomato___bacterial_spot,color,d212bf4542d01a3d 016c5941fbc80c41,1,1,1
d28caa236f89c08a,2,contained,tomato___spider_mites_two_spotted_spider_mite,color,7f19309e071bb1be d28caa236f89c08a,1,1,1
d2980dffda0de2a5,2,contained,soybean___healthy,color,d2980dffda0de2a5 9699a167b2846deb,1,1,1
d2e5eee234cc6f00,2,label_conflict,soybean___healthy | tomato___bacterial_spot,color,9054b4ab2f083e31 d2e5eee234cc6f00,2,1,1
d3450c7be6fc98f3,2,contained,soybean___healthy,color,bc996052885ac60c d3450c7be6fc98f3,1,1,1
d3d0cf132fa5fce0,2,contained,soybean___healthy,color,d3d0cf132fa5fce0 f7a32ee8f51bc4c6,1,1,1
d484eba6efdaa2d4,2,contained,tomato___tomato_yellow_leaf_curl_virus,color,d484eba6efdaa2d4 475a5b81f896c80c,1,1,0
d4d5319adc47e9d8,2,contained,soybean___healthy,color,8253257302f0461e d4d5319adc47e9d8,1,1,1
d52a78b83f9e92db,2,contained,tomato___tomato_yellow_leaf_curl_virus,color,314470089f58293e d52a78b83f9e92db,1,1,1
d53fb31fcaae5952,2,contained,tomato___healthy,color,d53fb31fcaae5952 dbd0bfd257c41e10,1,1,1
d6f04caced40c78a,2,label_conflict,potato___early_blight | soybean___healthy,color,1908d748ef63d507 d6f04caced40c78a,2,1,1
d86d73a2793269f9,2,contained,pepper_bell___healthy,color,3256da1ef0b4a78c d86d73a2793269f9,1,1,1
d9674e5aa4b39060,2,label_conflict,tomato___spider_mites_two_spotted_spider_mite | tomato___target_spot,color,d9674e5aa4b39060 6f034fc0815fd9ec,2,1,1
d9b95fba50ad86a2,2,contained,orange___haunglongbing_citrus_greening,color,d9b95fba50ad86a2 2c8a33541e0e79d3,1,1,0
dab8993626da8d19,2,contained,soybean___healthy,color,094b8b03a377c8c8 dab8993626da8d19,1,1,1
dab8e0dc7ad6def3,2,contained,soybean___healthy,color,dab8e0dc7ad6def3 1d7351a24296c098,1,1,1
db2efa43de7eed6c,2,contained,soybean___healthy,color,db2efa43de7eed6c 249865d6ecda6d13,1,1,1
dc4e4b17731c0bc7,2,contained,soybean___healthy,color,dc4e4b17731c0bc7 79c4d0dfc7264388,1,1,1
dcc2b5f0861c0de1,2,contained,tomato___bacterial_spot,color,15a8a0bb3fa23dd1 dcc2b5f0861c0de1,1,1,1
dcccdc593de85d59,2,contained,orange___haunglongbing_citrus_greening,color,53c33d3dd144bf21 dcccdc593de85d59,1,1,0
dd04364b2b48b243,2,contained,potato___early_blight,color,dd04364b2b48b243 a45c0327be41de70,1,1,1
de3465ccb54c7373,2,contained,soybean___healthy,color,de3465ccb54c7373 41d68d8dc301c0e0,1,1,1
dee420585ae37820,2,contained,soybean___healthy,color,dee420585ae37820 6f624a5fdb6e97f7,1,1,1
df137313ed30ee6a,2,contained,soybean___healthy,color,0df39a1af95053cc df137313ed30ee6a,1,1,1
dfa8755a0b0eabf0,2,label_conflict,cherry_including_sour___healthy | tomato___septoria_leaf_spot,color,daa0fda4efcdbaf0 dfa8755a0b0eabf0,2,1,1
e08831c529db34f8,2,label_conflict,apple___healthy | cherry_including_sour___healthy,color,e08831c529db34f8 ef462a05be72419d,2,1,1
e0f9b1bcc895e94d,2,contained,cherry_including_sour___powdery_mildew,color,739c7de695e6d5bf e0f9b1bcc895e94d,1,1,0
e156429c2309a5c7,2,contained,pepper_bell___healthy,color,ba8ebdd79af1a439 e156429c2309a5c7,1,1,1
e171d0090510292a,2,label_conflict,raspberry___healthy | soybean___healthy,color,497ee805b52ecd31 e171d0090510292a,2,1,1
e30d379ad83395da,2,contained,soybean___healthy,color,4ce2a2c20d6aae37 e30d379ad83395da,1,1,1
e413a0a638d51754,2,contained,tomato___late_blight,color,e413a0a638d51754 a24db2014825da4c,1,1,1
e4256e5ae7a756d7,2,contained,soybean___healthy,color,e4256e5ae7a756d7 738c74579e8bb509,1,1,1
e4f6ed7548921564,2,label_conflict,orange___haunglongbing_citrus_greening | soybean___healthy,color,1c6027ce7728ab02 e4f6ed7548921564,2,1,1
e5220390397e624b,2,contained,orange___haunglongbing_citrus_greening,color,faa9a8c7a1602540 e5220390397e624b,1,1,0
e5377f9c6a2690f8,2,contained,soybean___healthy,color,fcea171d86caad89 e5377f9c6a2690f8,1,1,1
e5c916d17999be1f,2,label_conflict,orange___haunglongbing_citrus_greening | tomato___bacterial_spot,color,26b68a67aa17f8d2 e5c916d17999be1f,2,1,1
e6de83c48ab8553b,2,label_conflict,raspberry___healthy | soybean___healthy,color,e6de83c48ab8553b 2169727f7eca9527,2,1,1
e6e05c512988e08c,2,label_conflict,raspberry___healthy | soybean___healthy,color,e6e05c512988e08c 0c77ce643ef54441,2,1,1
e720df297256c791,2,label_conflict,raspberry___healthy | soybean___healthy,color,37d9f2208dc589aa e720df297256c791,2,1,1
ea281fa29fe0e559,2,contained,pepper_bell___healthy,color,ea281fa29fe0e559 f694672473d1d1d3,1,1,1
eb76bd3ee8cfcd8f,2,contained,strawberry___leaf_scorch,color,eb76bd3ee8cfcd8f 74526f1e6df9b5d9,1,1,1
ecfcf67132a39e3a,2,contained,soybean___healthy,color,ecfcf67132a39e3a c7990efaea893b16,1,1,1
ed4757eb54a832cf,2,contained,tomato___tomato_yellow_leaf_curl_virus,color,842c511b39b50a10 ed4757eb54a832cf,1,1,0
edb190b9a904f9cd,2,label_conflict,apple___healthy | potato___late_blight,color,edb190b9a904f9cd e28c7fbc6619c200,2,1,1
ee5116b15ec338c7,2,contained,apple___healthy,color,ee5116b15ec338c7 474bd23e96af0444,1,1,1
ee81f7c8b0b90a8d,2,label_conflict,soybean___healthy | tomato___early_blight,color,ee81f7c8b0b90a8d 96bd1d6fd8a02800,2,1,1
eef41859a012300b,2,contained,cherry_including_sour___healthy,color,87f95e6066578ebe eef41859a012300b,1,1,1
efb9d77b1c979d7e,2,label_conflict,pepper_bell___bacterial_spot | soybean___healthy,color,cc2b638e2b2d1c1a efb9d77b1c979d7e,2,1,1
f01094f45f2cef49,2,label_conflict,soybean___healthy | tomato___bacterial_spot,color,f01094f45f2cef49 2459f74e4b4a8a2a,2,1,1
f02097fa51418a9f,2,label_conflict,pepper_bell___bacterial_spot | soybean___healthy,color,b87d40c776ec3697 f02097fa51418a9f,2,1,1
f0e7d5e2a1d2a395,2,label_conflict,soybean___healthy | tomato___bacterial_spot,color,f0e7d5e2a1d2a395 0c9f628c9b2da155,2,1,1
f0fc514fcca5f73d,2,label_conflict,raspberry___healthy | soybean___healthy,color,d42d3e37ffb77ad0 f0fc514fcca5f73d,2,1,1
f11d13f764b4c908,2,contained,tomato___tomato_yellow_leaf_curl_virus,color,18b4f2648e9c43af f11d13f764b4c908,1,1,1
f1ca96064cce66b9,2,contained,blueberry___healthy,color,7ea7087f1b41048e f1ca96064cce66b9,1,1,1
f2275084049118e5,2,contained,soybean___healthy,color,5f40f69e466fd985 f2275084049118e5,1,1,1
f29597711d997eaa,2,contained,cherry_including_sour___powdery_mildew,color,93b1b7615153af59 f29597711d997eaa,1,1,0
f30320cbec590672,2,contained,soybean___healthy,color,036eb405789cdf86 f30320cbec590672,1,1,1
f397e083b3181c46,2,contained,cherry_including_sour___healthy,color,f397e083b3181c46 4903249f7fedc0d1,1,1,1
f3e1e07c2edb58db,2,label_conflict,raspberry___healthy | soybean___healthy,color,771372c50bf11b74 f3e1e07c2edb58db,2,1,1
f51eef9ce3bbb630,2,contained,orange___haunglongbing_citrus_greening,color,f51eef9ce3bbb630 0432f60148d9a779,1,1,1
f6013311bc984666,2,contained,soybean___healthy,color,f6013311bc984666 0df24cb007429b04,1,1,1
f70f14ba44ae6a24,2,label_conflict,orange___haunglongbing_citrus_greening | soybean___healthy,color,eaec97c10c8291b2 f70f14ba44ae6a24,2,1,1
f72ead064d81c6a9,2,label_conflict,potato___late_blight | soybean___healthy,color,6cda97dab7e6cca6 f72ead064d81c6a9,2,1,1
f764bc31b3ac77fd,2,contained,soybean___healthy,color,f764bc31b3ac77fd 8bfb04514ee83470,1,1,1
f80738ee5924f3fa,2,contained,tomato___late_blight,color,cadf702afb83d59c f80738ee5924f3fa,1,1,0
f8c93b2723d6a4f8,2,contained,orange___haunglongbing_citrus_greening,color,e4cafd979572b0d7 f8c93b2723d6a4f8,1,1,1
f9867311c41e45d8,2,label_conflict,soybean___healthy | tomato___tomato_yellow_leaf_curl_virus,color,f9867311c41e45d8 9a65387284b899e6,2,1,1
f9babdeaa0015599,2,contained,soybean___healthy,color,54b94d51c1e05878 f9babdeaa0015599,1,1,1
f9d8a7f65227df1e,2,contained,cherry_including_sour___powdery_mildew,color,f9d8a7f65227df1e 7474ad1ea1097f8f,1,1,0
fa09c5d5583ed2a4,2,label_conflict,tomato___healthy | tomato___target_spot,color,a2e8a56b17f78667 fa09c5d5583ed2a4,2,1,1
fb427af7796b527a,2,contained,soybean___healthy,color,fb427af7796b527a 58f96700d2ceab03,1,1,1
fb5da7198359461e,2,contained,pepper_bell___healthy,color,12d3e2d3ae888b7d fb5da7198359461e,1,1,1
fcff641e0d58bd9b,2,label_conflict,soybean___healthy | tomato___bacterial_spot,color,fcff641e0d58bd9b 585240859942394a,2,1,1
fd17d6fdaa0d6877,2,contained,pepper_bell___healthy,color,fd17d6fdaa0d6877 ab8699be22c3e70c,1,1,1
fdd1cbbe47c6a76b,2,contained,orange___haunglongbing_citrus_greening,color,fdd1cbbe47c6a76b bace457ef181d799,1,1,1
fe3bdc849d72cbd7,2,label_conflict,tomato___spider_mites_two_spotted_spider_mite | tomato___target_spot,color,10e77b83af06f4b6 fe3bdc849d72cbd7,2,1,1
fe4dd2e4fa44ae66,2,contained,soybean___healthy,color,8fb48e57f5a8b593 fe4dd2e4fa44ae66,1,1,1
fef1d87c7136340d,2,contained,apple___healthy,color,fef1d87c7136340d 2e87a204b4fe36e7,1,1,1
ff90354718f57b3f,2,contained,tomato___healthy,color,ff90354718f57b3f 26960581ede8d0fd,1,1,1
