group_id,group_size,image_id,role,duplicate_of,hamming_distance,similarity,dataset_name,label,source_relpath,perceptual_hash,status
87da72c8f92b2487,2,ae60ab5a8473cb41,near_duplicate,87da72c8f92b2487,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/356f30ca-dd34-4bbe-a598-2b563b207799___UF.Citrus_HLB_Lab 0106.JPG,84a76a952d5ab5a9,rejected
87da72c8f92b2487,2,87da72c8f92b2487,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/593c8b5b-d2b7-478a-a5d7-b2ad6796e18a___UF.Citrus_HLB_Lab 0107.JPG,94a66a952d5ab52b,accepted
58f76c7db6a4bde1,2,58f76c7db6a4bde1,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/3a01cf46-8473-4aca-a46b-8934b84610cd___CREC_HLB 7278.JPG,be1fc0f0d8c7914c,accepted
58f76c7db6a4bde1,2,535d2cbaa65541a2,near_duplicate,58f76c7db6a4bde1,4.0,0.9375,color,potato___late_blight,Potato___Late_blight/cd38f533-9b7d-4afd-bbd9-9ee5ab2aa3e8___RS_LB 2680.JPG,be1fc1f09cc79144,rejected
e80597005ce41eb7,3,684e19d4d45c1592,near_duplicate,e80597005ce41eb7,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/3f3e2a96-409e-4190-ab4f-4fa47a528d80___UF.Citrus_HLB_Lab 0980.JPG,803f3ff0300373cf,rejected
e80597005ce41eb7,3,77de9f7f7bf4fab8,near_duplicate,e80597005ce41eb7,8.0,0.875,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/7dbdb991-c516-436e-80df-d03bff3f8a31___UF.Citrus_HLB_Lab 1516.JPG,803f7ff0700363c7,rejected
e80597005ce41eb7,3,e80597005ce41eb7,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/cd98c69d-885a-4558-af3b-a23aef5b83ab___UF.Citrus_HLB_Lab 9982.JPG,c03f2ff0300733cf,accepted
72d3e3be6ba1c8a8,2,72d3e3be6ba1c8a8,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/41baf96e-6ba1-43e6-a662-c29e0234843f___CREC_HLB 5101.JPG,bf60e00f873c9e38,accepted
72d3e3be6ba1c8a8,2,2029d178723172e1,near_duplicate,72d3e3be6ba1c8a8,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/8f6602d7-951d-4358-a756-cd7bfea2775e___CREC_HLB 5521.JPG,fe60e40f873c9a38,rejected
59c32d7e1eac109f,2,c23c5c5678f17e17,near_duplicate,59c32d7e1eac109f,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/44d03006-da82-48b4-964a-1822a4da3ec3___UF.Citrus_HLB_Lab 0790.JPG,d52e6ad525d2348b,rejected
59c32d7e1eac109f,2,59c32d7e1eac109f,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/fa0ec8f8-6ec7-4778-b007-d04d8632ce1b___UF.Citrus_HLB_Lab 1215.JPG,d5a26ad525d2368b,accepted
8d0647dbdc40afe5,2,915d39a366db02a8,near_duplicate,8d0647dbdc40afe5,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/4940d5f0-0ca8-495a-9bc6-bf760b8098d6___UF.Citrus_HLB_Lab 0405.JPG,848a6db7799c5a89,rejected
8d0647dbdc40afe5,2,8d0647dbdc40afe5,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/b86bb885-949b-4c0d-88c3-95cb8591cac3___UF.Citrus_HLB_Lab 0406.JPG,80ca6db77a9c5a89,rejected
06fbb52fa1203c88,2,34d94ea7d088621b,near_duplicate,06fbb52fa1203c88,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/4fd2b622-36f6-454c-ba76-d5e89a2280d1___CREC_HLB 4277.JPG,aa35b45a836b932d,rejected
06fbb52fa1203c88,2,06fbb52fa1203c88,representative,,,1.0,color,soybean___healthy,Soybean___healthy/7b1f775e-3da9-46e2-b5d7-8c54a94df2c0___RS_HL 5580.JPG,ae35b450836b972d,accepted
535081f66985ed3a,2,535081f66985ed3a,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/501e8278-3df7-4202-b772-8834abb5ceb9___UF.Citrus_HLB_Lab 1566.JPG,803e7fe0780535cf,rejected
535081f66985ed3a,2,47eaed6cb217805c,near_duplicate,535081f66985ed3a,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/c26d2d12-5107-4672-99dd-dc23458f334c___UF.Citrus_HLB_Lab 1572.JPG,803e7fd0780335cf,rejected
e7aab5ed84b4a3f4,4,e7aab5ed84b4a3f4,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/5d7a7638-3a13-4bbd-95f1-9a355facafcc___UF.Citrus_HLB_Lab 0253.JPG,80c27f1f63b04eb3,rejected
e7aab5ed84b4a3f4,4,7442f79b48b4a644,near_duplicate,e7aab5ed84b4a3f4,6.0,0.90625,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/6fa5e8e9-e702-4888-9d0a-340d4c0c4989___UF.Citrus_HLB_Lab 0548.JPG,80c07c9f63b84eb7,rejected
e7aab5ed84b4a3f4,4,08f52df09f2f6b3b,near_duplicate,e7aab5ed84b4a3f4,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/a4fccae9-4f8b-4d22-903d-c9aae259ae68___UF.Citrus_HLB_Lab 1530.JPG,80c07b9f63b84eb3,rejected
e7aab5ed84b4a3f4,4,87783fce056d249f,near_duplicate,e7aab5ed84b4a3f4,6.0,0.90625,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/fdf012b4-2c83-4ed2-b385-821133c34a88___UF.Citrus_HLB_Lab 0285.JPG,81c07c1f63b86eb3,rejected
4472b7e7a7f9a3c4,2,82e79370e84b22b6,near_duplicate,4472b7e7a7f9a3c4,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/5f0e4204-ee8a-4ee1-a1de-8d5854c4d0a3___CREC_HLB 4436.JPG,fecce01e87389e30,rejected
4472b7e7a7f9a3c4,2,4472b7e7a7f9a3c4,representative,,,1.0,color,tomato___bacterial_spot,Tomato___Bacterial_spot/3dbc84e0-27f1-421f-8978-82881bf846fd___GCREC_Bact.Sp 3514.JPG,fec4e01f87b89e10,accepted
6921c00225693312,10,27e607247a595048,near_duplicate,6921c00225693312,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/5fb6714a-7725-44a3-b1c2-1d59aa2e7d92___CREC_HLB 5567.JPG,fea4a017875a9e38,rejected
6921c00225693312,10,bc4e5a169714cdcc,near_duplicate,6921c00225693312,6.0,0.90625,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/80305359-22cf-41bb-8641-c2dad345039b___CREC_HLB 5045.JPG,fea0e0d7875a9429,rejected
6921c00225693312,10,7ba67ff0f1ec5dc2,near_duplicate,6921c00225693312,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/ef9142a7-a600-4541-a533-0d7069414c8f___CREC_HLB 5338.JPG,fea0a0d7875a9e28,rejected
6921c00225693312,10,b5eb4e71ead15d2d,near_duplicate,6921c00225693312,2.0,0.96875,color,soybean___healthy,Soybean___healthy/02f3a559-6f7c-43d4-bd61-23951756f43e___RS_HL 5805 1.JPG,ffa0a017975a9e28,rejected
6921c00225693312,10,5be17502435f3d16,near_duplicate,6921c00225693312,2.0,0.96875,color,soybean___healthy,Soybean___healthy/23c541f5-e1f9-45a4-9e05-4a4ed0609b60___RS_HL 4832.JPG,ffa0e017875a9e60,rejected
6921c00225693312,10,81e32c0140dce553,near_duplicate,6921c00225693312,6.0,0.90625,color,soybean___healthy,Soybean___healthy/428a4250-68c8-4a4d-92f1-927cbb85410b___RS_HL 5945.JPG,ffe4e017871a9c18,rejected
6921c00225693312,10,431fdd1cfce7c4f5,near_duplicate,6921c00225693312,8.0,0.875,color,soybean___healthy,Soybean___healthy/49e224ed-5151-4e42-9612-6e24e2528b2f___RS_HL 7075.JPG,fea4a057869a9e38,rejected
6921c00225693312,10,6921c00225693312,representative,,,1.0,color,soybean___healthy,Soybean___healthy/66470940-d138-4a1c-8c96-0fcd0b6a6f7f___RS_HL 6346.JPG,ffa0e017875a9e28,accepted
6921c00225693312,10,109cc7cdff06ed55,near_duplicate,6921c00225693312,4.0,0.9375,color,soybean___healthy,Soybean___healthy/ba5c8e7a-bba3-4c6f-99c1-350104222687___RS_HL 6345.JPG,ffe0e017871a9e18,rejected
6921c00225693312,10,92e6836ce063d2f1,near_duplicate,6921c00225693312,6.0,0.90625,color,tomato___bacterial_spot,Tomato___Bacterial_spot/26cabbbf-57e1-42a5-9fdc-e819b4b02d39___GCREC_Bact.Sp 3437.JPG,ffa0c017874f9e60,rejected
44e0790d7eb99464,2,44e0790d7eb99464,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/63d9c436-08f4-4617-9286-f6a5ed70073e___UF.Citrus_HLB_Lab 0095.JPG,c1e33f3468c6c3ca,accepted
44e0790d7eb99464,2,9b6049bb7f3b4d67,near_duplicate,44e0790d7eb99464,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/f8c0e949-2dfc-4850-9978-1576b0618eac___UF.Citrus_HLB_Lab 0094.JPG,81e33f3478c6c1ce,rejected
e5c916d17999be1f,2,26b68a67aa17f8d2,near_duplicate,e5c916d17999be1f,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/64d31982-30c0-4b79-bc08-b8ffebbaf0b3___CREC_HLB 4370.JPG,aab4f55ad249c82d,rejected
e5c916d17999be1f,2,e5c916d17999be1f,representative,,,1.0,color,tomato___bacterial_spot,Tomato___Bacterial_spot/10eddc16-1127-4de1-832e-6ae55cc0f953___GCREC_Bact.Sp 6180.JPG,aab4f5dac049c92d,accepted
445fee4e2f3cf1c3,2,445fee4e2f3cf1c3,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/68d870cd-20f3-44b2-a724-fca1978c897e___UF.Citrus_HLB_Lab 0257.JPG,c0b13fd074cb32cd,rejected
445fee4e2f3cf1c3,2,ec224efd7a2f6299,near_duplicate,445fee4e2f3cf1c3,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/ba5232fb-dfd4-4e27-a46f-5d5d7e99d569___UF.Citrus_HLB_Lab 1043.JPG,cab12fd034cb32cd,rejected
1b717f2525488a56,2,1b717f2525488a56,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/744e16e7-5b57-480b-b86c-859ea1bfdd22___UF.Citrus_HLB_Lab 9973.JPG,daa469d6259a36c9,rejected
1b717f2525488a56,2,6e48fe4da38f0c3c,near_duplicate,1b717f2525488a56,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/8400d972-d764-4b09-86fe-34397c664ca0___UF.Citrus_HLB_Lab 9767.JPG,d8a62bd6259a36c9,rejected
01ff9c7b07d675b5,2,296b9fd3544f3285,near_duplicate,01ff9c7b07d675b5,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/74dc2ef2-30ab-4944-a708-3a3d4db2b5c8___CREC_HLB 4358.JPG,aa95f55ac2498b65,rejected
01ff9c7b07d675b5,2,01ff9c7b07d675b5,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/ddc06f57-48bc-4562-9903-e98b86ced53a___CREC_HLB 5396.JPG,aa16f55ac2698b65,accepted
c2377453f64e7d52,2,19009089be9bae29,near_duplicate,c2377453f64e7d52,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/76e581be-5563-4ff3-9042-185c59077feb___CREC_HLB 4100.JPG,ae94d05a836d9f64,rejected
c2377453f64e7d52,2,c2377453f64e7d52,representative,,,1.0,color,tomato___bacterial_spot,Tomato___Bacterial_spot/d504f56f-b000-438e-a81a-e95870d70bb0___GCREC_Bact.Sp 5668.JPG,be94d85a816d9764,accepted
41d9b47c14d9c6df,3,cce298b41649aa62,near_duplicate,41d9b47c14d9c6df,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/7a27f2e0-7c4e-4e1e-9a0f-152f0d141576___CREC_HLB 5580.JPG,eac6a505967c9a78,rejected
41d9b47c14d9c6df,3,41d9b47c14d9c6df,representative,,,1.0,color,soybean___healthy,Soybean___healthy/68a8ee0c-4adb-480e-8574-ad997c0cb571___RS_HL 5383.JPG,eac4a507965e9a78,accepted
41d9b47c14d9c6df,3,6254a2cdc014c135,near_duplicate,41d9b47c14d9c6df,4.0,0.9375,color,soybean___healthy,Soybean___healthy/9881cb89-fe2a-4007-b811-68e54cc7a475___RS_HL 7095.JPG,eae4a405967e9a78,rejected
b166a7593c713b44,2,36ed8dd3d2d8e9b7,near_duplicate,b166a7593c713b44,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/7a8b09cb-0978-430a-a0f1-b71529c9bd06___CREC_HLB 5345.JPG,bee0e00fc63cda38,rejected
b166a7593c713b44,2,b166a7593c713b44,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/e9eefed2-d9dd-4286-9701-7c192f8839f9___CREC_HLB 5405.JPG,bfc0e00fd63c9a38,accepted
e5220390397e624b,2,faa9a8c7a1602540,near_duplicate,e5220390397e624b,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/7c42ad79-8df0-4036-9833-a87b0507884a___UF.Citrus_HLB_Lab 0069.JPG,c4363be13086b3de,rejected
e5220390397e624b,2,e5220390397e624b,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/a0757154-32ee-4149-8efc-230b859649b7___UF.Citrus_HLB_Lab 0067.JPG,c4b63be1308e339e,rejected
7dd4b1ddc2985362,3,7dd4b1ddc2985362,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/893a66d7-3e62-4cdf-b850-a1a57e7bcd94___CREC_HLB 4462.JPG,afe09487d29e8b38,accepted
7dd4b1ddc2985362,3,fcce97dba0ed7959,near_duplicate,7dd4b1ddc2985362,6.0,0.90625,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/b86bd933-ecdf-4c7e-8e94-e17387c1f2ce___CREC_HLB 4906.JPG,abe0b48fd29ac338,rejected
7dd4b1ddc2985362,3,3ce04e1063dbee59,near_duplicate,7dd4b1ddc2985362,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/ebf6d399-4b0f-4cc3-99ec-008226600aec___CREC_HLB 4622.JPG,afe0948fd09ec338,rejected
d9b95fba50ad86a2,2,d9b95fba50ad86a2,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/89b1e21b-1f98-4eee-a9ed-36aaff2f3b83___UF.Citrus_HLB_Lab 1073.JPG,ce3929e63492b29b,rejected
d9b95fba50ad86a2,2,2c8a33541e0e79d3,near_duplicate,d9b95fba50ad86a2,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/f3d84426-e66d-4957-92cf-fee64fafe1ec___UF.Citrus_HLB_Lab 1070.JPG,ce392dc63492b2cb,rejected
7f8a1d4043910b63,2,52102d085e26b3a5,near_duplicate,7f8a1d4043910b63,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/8e3ac5a1-8db7-486b-9b0a-d5823601b7a5___CREC_HLB 3931.JPG,ffa0e094879e9e18,rejected
7f8a1d4043910b63,2,7f8a1d4043910b63,representative,,,1.0,color,soybean___healthy,Soybean___healthy/ad846b67-1ef2-4567-bf42-a34584304295___RS_HL 6545.JPG,ffa4e085879e9e10,accepted
082f3e63dae84ce8,2,082f3e63dae84ce8,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/965e691c-b6b4-4b2b-9e3a-692b95c2823b___UF.Citrus_HLB_Lab 1461.JPG,c0e03f2f361a6b99,rejected
082f3e63dae84ce8,2,13d5a874489db13b,near_duplicate,082f3e63dae84ce8,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/cbb3a4f0-f268-450c-8f2f-9c498079065c___UF.Citrus_HLB_Lab 1462.JPG,80e03e2f371a7b99,rejected
b54ef08de1819ca4,2,b54ef08de1819ca4,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/9854450e-e9e8-410f-acf1-0cf52d6becaa___CREC_HLB 3870.JPG,fec0e11f87388e70,accepted
b54ef08de1819ca4,2,212da3f27d50d901,near_duplicate,b54ef08de1819ca4,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/f60b6950-4fc3-4a6a-9177-a9620250a119___CREC_HLB 4271.JPG,fec2e01787788e70,rejected
fdd1cbbe47c6a76b,2,fdd1cbbe47c6a76b,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/9ec46719-c752-4007-aedd-352a38a94b74___UF.Citrus_HLB_Lab 1206.JPG,c2b32dd9342d32ec,accepted
fdd1cbbe47c6a76b,2,bace457ef181d799,near_duplicate,fdd1cbbe47c6a76b,2.0,0.96875,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/ca4f0a61-5c1e-4bbf-b0a4-dcc0adfb6b99___UF.Citrus_HLB_Lab 1207.JPG,c2b32dd9346d32cc,rejected
e4f6ed7548921564,2,1c6027ce7728ab02,near_duplicate,e4f6ed7548921564,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/9f6b0bdc-33f9-44f0-a055-a1b2d54b6fa2___CREC_HLB 5644.JPG,ff46e00f853c943c,rejected
e4f6ed7548921564,2,e4f6ed7548921564,representative,,,1.0,color,soybean___healthy,Soybean___healthy/00457581-0077-442d-b19a-0dc6027e8cfc___RS_HL 5635.JPG,ff42e00f852f943c,accepted
2af65c7ed549a7d8,2,7b5db1c77a5ef2b2,near_duplicate,2af65c7ed549a7d8,2.0,0.96875,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/9fe8f6a6-c1de-4897-9e30-66125ace4a31___UF.Citrus_HLB_Lab 1136.JPG,87cce0b3314ec6e5,rejected
2af65c7ed549a7d8,2,2af65c7ed549a7d8,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/ee1cb6cb-e891-4aea-8024-695ae62527ce___UF.Citrus_HLB_Lab 1137.JPG,87cce4b3304ec6e5,accepted
65c5df58afbdad3a,3,002894818a79e8d1,near_duplicate,65c5df58afbdad3a,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/a1399e19-7c4e-4efd-b193-4d6f2c0615a0___CREC_HLB 4384.JPG,ffc0c01f87389e61,rejected
65c5df58afbdad3a,3,1eea4d1bac884113,near_duplicate,65c5df58afbdad3a,8.0,0.875,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/a18221a9-8664-4b81-bf51-851f1fa7e3cf___CREC_HLB 5373.JPG,bfc0c01fc7389e70,rejected
65c5df58afbdad3a,3,65c5df58afbdad3a,representative,,,1.0,color,tomato___bacterial_spot,Tomato___Bacterial_spot/a4208fb2-ff57-41f1-bc52-30d69736076c___GCREC_Bact.Sp 3441.JPG,fee0c21b87389e61,accepted
5574d49357963303,2,974dd92a6a013447,near_duplicate,5574d49357963303,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/e338d819-222d-4acb-8361-b2415adb5f0b___CREC_HLB 6918.JPG,ffa0e09587568e1a,rejected
5574d49357963303,2,5574d49357963303,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/f17975dc-89bd-4e4f-a604-15d7440c24e6___CREC_HLB 4663.JPG,ffa8e09587568652,accepted
0343e08fee3ea720,3,c7a3934e3f08745e,near_duplicate,0343e08fee3ea720,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/e5e2cdea-35bb-4833-a48a-88bfdf0e9ab0___CREC_HLB 7571.JPG,fa85e11e87389e61,rejected
0343e08fee3ea720,3,0343e08fee3ea720,representative,,,1.0,color,soybean___healthy,Soybean___healthy/09273d3a-d9a2-4983-93ba-6aa9d9b14bca___RS_HL 5131.JPG,fa85c11e8f789c61,accepted
0343e08fee3ea720,3,c4fd520856d36bf2,near_duplicate,0343e08fee3ea720,4.0,0.9375,color,tomato___bacterial_spot,Tomato___Bacterial_spot/2cc65e15-e2ac-4a59-be59-ea7882d51638___GCREC_Bact.Sp 6018.JPG,fe84c01e8f789ce1,rejected
f51eef9ce3bbb630,2,f51eef9ce3bbb630,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/e85a3abf-a71a-4fe0-8473-8109abc37ce6___CREC_HLB 4637.JPG,fba3e09785549c58,accepted
f51eef9ce3bbb630,2,0432f60148d9a779,near_duplicate,f51eef9ce3bbb630,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/f0d185ab-2eed-4068-a78b-09a642e87f3b___CREC_HLB 5579.JPG,fab3e09687549c58,rejected
87fcb3201d561e83,2,87fcb3201d561e83,representative,,,1.0,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/e96e8f2f-060c-43f6-9d3f-7a3a64ca86d5___CREC_HLB 6404.JPG,ea35b45a814b9769,accepted
87fcb3201d561e83,2,8bada24edc85a4f4,near_duplicate,87fcb3201d561e83,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/f62a5689-0b9c-4d81-8b53-b5dbf9e405e8___CREC_HLB 4273.JPG,ea35a452834b9f69,rejected
0a35565161f7ad48,2,7642bfc5b986a6d4,near_duplicate,0a35565161f7ad48,4.0,0.9375,color,orange___haunglongbing_citrus_greening,Orange___Haunglongbing_(Citrus_greening)/ecdbb1ea-804e-4b1e-98c2-2e1018177337___CREC_HLB 4285.JPG,ea948552876b9e2d,rejected
0a35565161f7ad48,2,0a35565161f7ad48,representative,,,1.0,color,soybean___healthy,Soybean___healthy/34dd4335-18a9-4e37-b5b1-8555d733a904___RS_HL 6781.JPG,ea918152876b9e6d,accepted
a1ecc458346c62c8,2,b0817e59d91a4a17,near_duplicate,a1ecc458346c62c8,4.0,0.9375,color,peach___bacterial_spot,Peach___Bacterial_spot/534ffbbe-be19-4bfb-a8ea-83f7ceaabf0a___Rut._Bact.S 0744.JPG,ffc08b1fb023a62c,rejected
a1ecc458346c62c8,2,a1ecc458346c62c8,representative,,,1.0,color,tomato___early_blight,Tomato___Early_blight/669eda4d-aa2e-4d84-9146-c96b047eb70e___RS_Erly.B 6369.JPG,ffc18b1eb222a62c,accepted
6cb34613a9a3168f,2,7989db4d407b6c6f,near_duplicate,6cb34613a9a3168f,4.0,0.9375,color,peach___bacterial_spot,Peach___Bacterial_spot/bc9590c3-1b7c-4381-a8af-2406a9b709c4___Rut._Bact.S 0820.JPG,fa3596cae5d0c864,rejected
6cb34613a9a3168f,2,6cb34613a9a3168f,representative,,,1.0,color,peach___bacterial_spot,Peach___Bacterial_spot/c49c72c2-693d-45a9-89f4-ecfcf085b549___Rut._Bact.S 0821.JPG,fa3596cae550e8c4,accepted
efb9d77b1c979d7e,2,cc2b638e2b2d1c1a,near_duplicate,efb9d77b1c979d7e,4.0,0.9375,color,pepper_bell___bacterial_spot,"Pepper,_bell___Bacterial_spot/02baf62e-11e2-4dde-97fb-e369b57d55d3___JR_B.Spot 8971.JPG",eaca951d9e348137,rejected
efb9d77b1c979d7e,2,efb9d77b1c979d7e,representative,,,1.0,color,soybean___healthy,Soybean___healthy/659a7b4e-cd46-48f8-8be0-5804652808f6___RS_HL 4076.JPG,eac2953d9a34a137,accepted
38235c95bc7bfad2,2,38235c95bc7bfad2,representative,,,1.0,color,pepper_bell___bacterial_spot,"Pepper,_bell___Bacterial_spot/21556c18-1833-43a9-86b2-8e7130b4dbce___JR_B.Spot 3230.JPG",c26527793e935899,accepted
38235c95bc7bfad2,2,984476058c4f1027,near_duplicate,38235c95bc7bfad2,4.0,0.9375,color,pepper_bell___bacterial_spot,"Pepper,_bell___Bacterial_spot/d0776882-b233-48b9-a7dc-a426ffc7cd0e___JR_B.Spot 3227.JPG",c26527793db35898,rejected
5642c32fbaec60cc,2,38f312bb0c7e6659,near_duplicate,5642c32fbaec60cc,4.0,0.9375,color,pepper_bell___bacterial_spot,"Pepper,_bell___Bacterial_spot/2cdea224-6f10-4a3d-a3f1-1debd1a42640___JR_B.Spot 8926.JPG",fa3d87c2d0ca61c5,rejected
5642c32fbaec60cc,2,5642c32fbaec60cc,representative,,,1.0,color,soybean___healthy,Soybean___healthy/39647c0d-54b3-4cb0-9acb-78f85f2459cb___RS_HL 4289.JPG,ea3d97c2d0ca61c9,accepted
677022d5d50bb543,2,33987d84d586dfd1,near_duplicate,677022d5d50bb543,4.0,0.9375,color,pepper_bell___bacterial_spot,"Pepper,_bell___Bacterial_spot/435993b8-c7f7-47fd-85ad-bdb04ab3e8bb___JR_B.Spot 8976.JPG",efcad2859b9c9130,rejected
677022d5d50bb543,2,677022d5d50bb543,representative,,,1.0,color,pepper_bell___healthy,"Pepper,_bell___healthy/4d525b16-48dc-40af-9721-024f002d5929___JR_HL 5970.JPG",afcad2859fbc9030,accepted
0b96f7eab0aed2fa,2,0b96f7eab0aed2fa,representative,,,1.0,color,pepper_bell___bacterial_spot,"Pepper,_bell___Bacterial_spot/43aa27d3-3a37-4245-8b20-984512abfc6c___JR_B.Spot 3386.JPG",aaf927c03e4b30e5,accepted
0b96f7eab0aed2fa,2,dcaf93bd1ea0d698,near_duplicate,0b96f7eab0aed2fa,4.0,0.9375,color,pepper_bell___bacterial_spot,"Pepper,_bell___Bacterial_spot/4f539b76-13f8-43ab-a630-0cc6b1461bc9___JR_B.Spot 3381.JPG",8af907c03e4b30f7,rejected
693d24a80786231d,2,693d24a80786231d,representative,,,1.0,color,pepper_bell___bacterial_spot,"Pepper,_bell___Bacterial_spot/517e3352-9e28-4b42-970b-2aa198203960___JR_B.Spot 8855.JPG",ead8d50b963d9234,accepted
